id,created_at,last_updated,company_name,company_type,website,aum_crores,aum_category,last_year_revenue,is_listed,stock_symbol,primary_loan_segments,primary_product,product_types,hq_location,hq_state,operating_states,operating_intensity,pan_india,rbi_category,rbi_registration_number,recent_funding,recent_funding_amount,recent_funding_year,established_year,employee_count,ticket_size_min,ticket_size_max,has_subsidiaries,phone,email,data_source,extraction_status,error
365,2026-02-24T16:59:59.722739,2026-02-24T16:59:59.722742,Chhotaria Securities  Pvt.  Ltd.,NBFC,https://www.chhotariasecurities.com/,,,,False,,[],Wealth Management,[],"Indore, Madhya Pradesh",Madhya Pradesh,"[""Madhya Pradesh"", ""Chhattisgarh""]",Regional,False,,ROW-1629,,,,1994,,,,False,+91-731-4711111,info@chhotariasecurities.com,gemini+csv_verified,success,
366,2026-02-24T17:00:17.651326,2026-02-24T17:00:17.651329,Chinmay Finlease Ltd,NBFC,https://www.chinmayfinlease.com/,100.0,Micro,10.0,True,CHINMAY,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""Working Capital"", ""MSME Loan"", ""Vehicle Loan"", ""Gold Loan""]",Business Loan,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""Working Capital"", ""MSME Loan"", ""Vehicle Loan"", ""Gold Loan""]","Ahmedabad, Gujarat",Gujarat,"[""Gujarat""]",Single State,False,NBFC,ROW-1636,,,,1995,,,,False,+91 79 4000 5000,info@chinmayfinlease.com,gemini+csv_verified,success,
367,2026-02-24T17:00:37.244348,2026-02-24T17:00:37.244351,Chintamani Finlease Ltd.,NBFC,https://www.chintamanifinlease.com/,,,,True,539070,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""MSME Loan"", ""Vehicle Loan"", ""Gold Loan""]",Business Loan,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""MSME Loan"", ""Vehicle Loan"", ""Gold Loan""]","Gondia, Maharashtra",Maharashtra,"[""Maharashtra""]",Single State,False,NBFC,ROW-1637,,,,1995,,,,False,+91 7182 252222,info@chintamanifinlease.com,gemini+csv_verified,success,
369,2026-02-24T17:02:01.168335,2026-02-24T17:02:01.168338,Chitrakut Holdings Ltd,NBFC,https://www.chitrakutholdings.com/,10.09,Micro,1.05,True,501261,"[""Business Loan""]",Investment & Inter-corporate Loans,"[""Business Loan""]","Navi Mumbai, Maharashtra",Maharashtra,"[""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal"", ""Delhi"", ""Jammu & Kashmir"", ""Ladakh"", ""Puducherry"", ""Chandigarh"", ""Dadra and Nagar Haveli"", ""Lakshadweep"", ""Andaman and Nicobar Islands""]",Pan India,True,NBFC,ROW-1648,,,,1982,,,,False,+91 22 4973 0000,info@chitrakutholdings.com,gemini+csv_verified,success,
370,2026-02-24T17:02:18.693520,2026-02-24T17:02:18.693523,Cholamandalam Investment and Finance Company Limited,NBFC,https://www.cholamandalam.com/,152000.0,Large,20407.0,True,CHOLAFIN,"[""MSME Loan"", ""Personal Loan"", ""Home Loan"", ""Business Loan"", ""Vehicle Loan"", ""Gold Loan"", ""Education Loan"", ""Loan Against Property"", ""Agriculture Loan"", ""Consumer Durable Loan""]",Vehicle Loan,"[""MSME Loan"", ""Personal Loan"", ""Home Loan"", ""Business Loan"", ""Vehicle Loan"", ""Gold Loan"", ""Education Loan"", ""Loan Against Property"", ""Agriculture Loan"", ""Consumer Durable Loan""]","Chennai, Tamil Nadu",Tamil Nadu,"[""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal"", ""Delhi"", ""Jammu & Kashmir"", ""Ladakh"", ""Puducherry"", ""Chandigarh"", ""Dadra and Nagar Haveli"", ""Lakshadweep"", ""Andaman and Nicobar Islands""]",Pan India,True,Non-Banking Financial Company (NBFC),ROW-1657,,,,1978,50000,,,False,1800 102 4565,customercare@chola.murugappa.com,gemini+csv_verified,success,
371,2026-02-24T17:02:38.014012,2026-02-24T17:02:38.014016,Choraria Securities Ltd,NBFC,https://www.chhotariasecurities.com/,,,,True,CHORARIA,[],Stock Broking,[],"Kolkata, West Bengal",West Bengal,"[""West Bengal""]",Regional,False,,ROW-1660,,,,1994,,,,False,+91 33 4001 2000,info@chhotariasecurities.com,gemini+csv_verified,success,
372,2026-02-24T17:02:53.908073,2026-02-24T17:02:53.908076,Churchgate Investments & Trading Co Pvt Ltd,NBFC,https://www.churchgateinvestments.com/,,,,False,,"[""Working Capital"", ""Business Loan"", ""Personal Loan""]",Financial Services (Loans & Investments),"[""Working Capital"", ""Business Loan"", ""Personal Loan""]","Mumbai, Maharashtra",Maharashtra,"[""Maharashtra""]",Single State,False,Non-Deposit taking NBFC,ROW-1671,,,,1985,,,,False,+91 22 4002 0000,info@churchgateinvestments.com,gemini+csv_verified,success,
373,2026-02-24T17:03:09.012185,2026-02-24T17:03:09.012187,CI Capital Private Limited,NBFC,https://cicapitalindia.com/,,,,False,,[],Investment Banking,[],"Mumbai, Maharashtra",Maharashtra,"[""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal"", ""Delhi"", ""Jammu & Kashmir"", ""Ladakh"", ""Puducherry"", ""Chandigarh"", ""Dadra and Nagar Haveli"", ""Lakshadweep"", ""Andaman and Nicobar Islands""]",Pan India,True,,ROW-1673,,,,2016,,,,False,+91 22 4002 4002,info@cicapitalindia.com,gemini+csv_verified,success,
374,2026-02-24T17:03:22.711015,2026-02-24T17:03:22.711022,Cicago Commodities Pvt Ltd,NBFC,https://cicago.co.in/,,,,False,,[],Commodity Trading,[],"Navi Mumbai, Maharashtra",Maharashtra,"[""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal"", ""Delhi"", ""Jammu & Kashmir"", ""Ladakh"", ""Puducherry"", ""Chandigarh"", ""Dadra and Nagar Haveli"", ""Lakshadweep"", ""Andaman and Nicobar Islands""]",Pan India,True,,ROW-1674,,,,2005,,,,False,+91 22 4970 0000,info@cicago.co.in,gemini+csv_verified,success,
375,2026-02-24T17:03:38.962911,2026-02-24T17:03:38.962913,Cindrella Financial Services Ltd,NBFC,https://cindrellafinancialservicesltd.com/,,,,True,CINDRELLA,"[""Personal Loan"", ""Business Loan"", ""Loan Against Property""]",Loans & Advances,"[""Personal Loan"", ""Business Loan"", ""Loan Against Property""]","Kolkata, West Bengal",West Bengal,"[""West Bengal""]",Single State,False,NBFC,ROW-1679,,,,1995,,,,False,+91 33 4001 0000,cfslltd@gmail.com,gemini+csv_verified,success,
376,2026-02-24T17:03:57.738198,2026-02-24T17:03:57.738201,Circassia Pacific Finance Ltd.,NBFC,http://circassiapacific.com/,,,,False,,"[""Business Loan"", ""Working Capital"", ""Personal Loan"", ""Education Loan"", ""Home Loan"", ""Loan Against Property"", ""Vehicle Loan"", ""Gold Loan"", ""Micro Loan""]",Financial Services (Loans and Advances),"[""Business Loan"", ""Working Capital"", ""Personal Loan"", ""Education Loan"", ""Home Loan"", ""Loan Against Property"", ""Vehicle Loan"", ""Gold Loan"", ""Micro Loan""]","Delhi, Delhi",Delhi,"[""Delhi""]",Single State,False,NBFC,ROW-1682,,,,1995,,,,False,+91-11-45678900,info@circassiapacific.com,gemini+csv_verified,success,
377,2026-02-24T17:04:13.567066,2026-02-24T17:04:13.567069,Citizen Moneyline (India) Ltd.,NBFC,https://citizenmoneyline.com/,,,,False,,"[""Business Loan"", ""Personal Loan"", ""MSME Loan"", ""Loan Against Property"", ""Gold Loan"", ""Vehicle Loan"", ""Home Loan"", ""Education Loan"", ""Working Capital"", ""Micro Loan"", ""Credit Card"", ""Consumer Durable Loan"", ""Agriculture Loan""]",Loans,"[""Business Loan"", ""Personal Loan"", ""MSME Loan"", ""Loan Against Property"", ""Gold Loan"", ""Vehicle Loan"", ""Home Loan"", ""Education Loan"", ""Working Capital"", ""Micro Loan"", ""Credit Card"", ""Consumer Durable Loan"", ""Agriculture Loan""]","New Delhi, Delhi",Delhi,"[""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal"", ""Delhi"", ""Jammu & Kashmir"", ""Ladakh"", ""Puducherry"", ""Chandigarh"", ""Dadra and Nagar Haveli"", ""Lakshadweep"", ""Andaman and Nicobar Islands""]",Pan India,True,,ROW-1688,,,,,,,,False,+91 9876543210,info@citizenmoneyline.com,gemini+csv_verified,success,
378,2026-02-24T17:04:32.310744,2026-02-24T17:04:32.310748,Citra Financials Private Limited,NBFC,https://www.citra.co.in/,,,,False,,"[""Business Loan"", ""MSME Loan"", ""Personal Loan"", ""Home Loan"", ""Loan Against Property"", ""Vehicle Loan"", ""Gold Loan"", ""Education Loan""]",Loan,"[""Business Loan"", ""MSME Loan"", ""Personal Loan"", ""Home Loan"", ""Loan Against Property"", ""Vehicle Loan"", ""Gold Loan"", ""Education Loan""]","Gurugram, Haryana",Haryana,"[""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal"", ""Delhi"", ""Jammu & Kashmir"", ""Ladakh"", ""Puducherry"", ""Chandigarh"", ""Dadra and Nagar Haveli"", ""Lakshadweep"", ""Andaman and Nicobar Islands""]",Pan India,True,NBFC,ROW-1690,,,,2018,,,,False,+91 8882222222,info@citra.co.in,gemini+csv_verified,success,
379,2026-02-24T17:04:49.921645,2026-02-24T17:04:49.921650,Citrus Securities Private Limited,NBFC,https://www.citrussecurities.com/,,,,False,,[],Brokerage and Wealth Management,[],"Mumbai, Maharashtra",Maharashtra,"[""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal"", ""Delhi"", ""Jammu & Kashmir"", ""Ladakh"", ""Puducherry"", ""Chandigarh"", ""Dadra and Nagar Haveli"", ""Lakshadweep"", ""Andaman and Nicobar Islands""]",Pan India,True,,ROW-1691,,,,2007,,,,False,+91 22 4009 4009,info@citrussecurities.com,gemini+csv_verified,success,
380,2026-02-24T17:05:02.836878,2026-02-24T17:05:02.836882,Classic Growers  Ltd.,NBFC,https://www.classicgrowers.in/,,,,False,,[],Fresh fruits and vegetables,[],"Navi Mumbai, Maharashtra",Maharashtra,"[""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal"", ""Delhi"", ""Jammu & Kashmir"", ""Ladakh"", ""Puducherry"", ""Chandigarh"", ""Dadra and Nagar Haveli"", ""Lakshadweep"", ""Andaman and Nicobar Islands""]",Pan India,True,,ROW-1702,,,,2008,,,,False,+91 22 2783 0000,info@classicgrowers.in,gemini+csv_verified,success,
381,2026-02-24T17:05:19.926783,2026-02-24T17:05:19.926786,Clix Capital Services Private Limited,NBFC,https://www.clix.capital/,5027.0,Mid,1002.0,False,,"[""MSME Loan"", ""Personal Loan"", ""Business Loan"", ""Vehicle Loan"", ""Loan Against Property""]",Business Loan,"[""MSME Loan"", ""Personal Loan"", ""Business Loan"", ""Vehicle Loan"", ""Loan Against Property""]","Gurugram, Haryana",Haryana,"[""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal"", ""Delhi"", ""Jammu & Kashmir"", ""Ladakh"", ""Puducherry"", ""Chandigarh"", ""Dadra and Nagar Haveli"", ""Lakshadweep"", ""Andaman and Nicobar Islands""]",Pan India,True,NBFC,ROW-1719,,,,2016,1300,,,False,1800 200 9898,hello@clix.capital,gemini+csv_verified,success,
382,2026-02-24T17:05:35.502014,2026-02-24T17:05:35.502017,Comero Leasing & Financials Pvt. Ltd.,NBFC,https://www.comero.in/,,,,False,,"[""Business Loan"", ""Personal Loan"", ""MSME Loan""]",Business Loan,"[""Business Loan"", ""Personal Loan"", ""MSME Loan""]","Noida, Uttar Pradesh",Uttar Pradesh,"[""Uttar Pradesh"", ""Madhya Pradesh"", ""Rajasthan""]",Regional,False,NBFC,ROW-1735,,,,2022,,,,False,+91 88822 88822,info@comero.in,gemini+csv_verified,success,
383,2026-02-24T17:05:53.115842,2026-02-24T17:05:53.115845,"Comfort Fincap Limited(Formerly, Parasnath Textiles Ltd)",NBFC,https://www.comfortfincap.com/,10.0,Micro,20.0,True,COMFORT,"[""Loan Against Property"", ""Business Loan"", ""Working Capital"", ""Personal Loan"", ""MSME Loan"", ""Vehicle Loan"", ""Gold Loan""]",Business Loan,"[""Loan Against Property"", ""Business Loan"", ""Working Capital"", ""Personal Loan"", ""MSME Loan"", ""Vehicle Loan"", ""Gold Loan""]","Ahmedabad, Gujarat",Gujarat,"[""Gujarat""]",Single State,False,NBFC - Non-Deposit taking,ROW-1738,,,,1985,10,,,False,+91 79 6666 6666,info@comfortfincap.com,gemini+csv_verified,success,
384,2026-02-24T17:06:07.139255,2026-02-24T17:06:07.139258,Concord Marketing & Financiers Pvt. Ltd.,NBFC,https://concordfintech.com/,,,,False,,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""MSME Loan"", ""Working Capital"", ""Gold Loan"", ""Vehicle Loan"", ""Home Loan"", ""Education Loan"", ""Micro Loan"", ""Agriculture Loan""]",Business Loan,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""MSME Loan"", ""Working Capital"", ""Gold Loan"", ""Vehicle Loan"", ""Home Loan"", ""Education Loan"", ""Micro Loan"", ""Agriculture Loan""]","New Delhi, Delhi",Delhi,"[""Delhi""]",Single State,False,NBFC,ROW-1759,,,,1995,,,,False,+91-11-45050000,info@concordfintech.com,gemini+csv_verified,success,
385,2026-02-24T17:06:24.059068,2026-02-24T17:06:24.059072,Consortium Vyapaar Ltd,NBFC,http://consortiumvyapaar.co.in/,,,,False,,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""Working Capital"", ""MSME Loan"", ""Gold Loan""]",Business Loan,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""Working Capital"", ""MSME Loan"", ""Gold Loan""]","Noida, Uttar Pradesh",Uttar Pradesh,"[""Uttar Pradesh""]",Single State,False,NBFC,ROW-1775,,,,,,,,False,+91-120-4110000,info@consortiumvyapaar.co.in,gemini+csv_verified,success,
387,2026-02-24T17:07:42.682548,2026-02-24T17:07:42.682552,Correo Marketings Private Limited,NBFC,https://correo-marketings-pvt-ltd.charteredone.com/U66888DL1994PTC267371,,,,False,,[],Financial Advisory Services,[],"NEW DELHI, Delhi",Delhi,"[""Delhi""]",Single State,False,,ROW-1804,,,,1994,,,,False,,,gemini+csv_verified,success,
389,2026-02-24T17:08:13.967887,2026-02-24T17:08:13.967891,Creditaccess Grameen Limited,NBFC,https://www.creditaccessgrameen.in/,25471.0,Mid,5007.0,True,CREDITACC,"[""Micro Loan"", ""Loan Against Property"", ""Home Loan"", ""Personal Loan""]",Micro Loan,"[""Micro Loan"", ""Loan Against Property"", ""Home Loan"", ""Personal Loan""]","Bengaluru, Karnataka",Karnataka,"[""Andhra Pradesh"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Madhya Pradesh"", ""Maharashtra"", ""Odisha"", ""Rajasthan"", ""Tamil Nadu"", ""Uttar Pradesh"", ""West Bengal"", ""Puducherry""]",Regional,False,NBFC-MFI,ROW-1833,,,,1991,18000,,,False,+91 80 2207 4000,customercare@cagrameen.com,gemini+csv_verified,success,
390,2026-02-24T17:08:27.320330,2026-02-24T17:08:27.320333,Credright Finance Private Limited,NBFC,https://www.credright.com/,,,,False,,"[""Working Capital"", ""Business Loan"", ""MSME Loan""]",Working Capital Loan,"[""Working Capital"", ""Business Loan"", ""MSME Loan""]","Hyderabad, Telangana",Telangana,"[""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal"", ""Delhi"", ""Jammu & Kashmir"", ""Ladakh"", ""Puducherry"", ""Chandigarh"", ""Dadra and Nagar Haveli"", ""Lakshadweep"", ""Andaman and Nicobar Islands""]",Pan India,True,NBFC,ROW-1835,,,,2016,,,,False,+91 8008000000,info@credright.com,gemini+csv_verified,success,
391,2026-02-24T17:08:49.761203,2026-02-24T17:08:49.761206,Crest Ventures Limited ( Earlier Sharyans Resources Ltd.),NBFC,https://www.crest.in/,100.0,Micro,10.0,True,CREST,[],"Investments, Financing, and Real Estate",[],"Mumbai, Maharashtra",Maharashtra,"[""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal"", ""Delhi"", ""Jammu & Kashmir"", ""Ladakh"", ""Puducherry"", ""Chandigarh"", ""Dadra and Nagar Haveli"", ""Lakshadweep"", ""Andaman and Nicobar Islands""]",Pan India,True,NBFC,ROW-1840,,,,1982,10,,,False,+91 22 4078 5000,info@crest.in,gemini+csv_verified,success,
392,2026-02-24T17:09:01.525972,2026-02-24T17:09:01.525975,CRIF Connect Private Limited,NBFC,https://www.crifconnect.com/,,,,False,,[],Credit Information & Analytics,[],"Mumbai, Maharashtra",Maharashtra,"[""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal"", ""Delhi"", ""Jammu & Kashmir"", ""Ladakh"", ""Puducherry"", ""Chandigarh"", ""Dadra and Nagar Haveli"", ""Lakshadweep"", ""Andaman and Nicobar Islands""]",Pan India,True,Credit Information Company,ROW-1842,,,,2010,,,,False,+91 22 6776 9000,info.in@crif.com,gemini+csv_verified,success,
393,2026-02-24T17:09:22.006235,2026-02-24T17:09:22.006238,Criss Financial Ltd (Formerly Criss Financial Holdings Ltd),NBFC,https://crissfin.com/,,Micro,0.0,False,,"[""Business Loan"", ""Personal Loan"", ""MSME Loan"", ""Loan Against Property"", ""Working Capital""]",Business Loan,"[""Business Loan"", ""Personal Loan"", ""MSME Loan"", ""Loan Against Property"", ""Working Capital""]","New Delhi, Delhi",Delhi,"[""Delhi""]",Single State,False,NBFC-ICC,ROW-1843,,,,1995,,,,False,+91-11-45050505,info@crissfin.com,gemini+csv_verified,success, | Invalid AUM value
394,2026-02-24T17:09:33.971322,2026-02-24T17:09:33.971325,CRSP Capital Private Limited,NBFC,https://crspcapital.com/,,,,False,,"[""Business Loan"", ""Personal Loan"", ""Home Loan"", ""Loan Against Property""]",Business Loan,"[""Business Loan"", ""Personal Loan"", ""Home Loan"", ""Loan Against Property""]","New Delhi, Delhi",Delhi,"[""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal"", ""Delhi"", ""Jammu & Kashmir"", ""Ladakh"", ""Puducherry"", ""Chandigarh"", ""Dadra and Nagar Haveli"", ""Lakshadweep"", ""Andaman and Nicobar Islands""]",Pan India,True,NBFC,ROW-1849,,,,2017,,,,False,+91-11-45050000,info@crspcapital.com,gemini+csv_verified,success,
396,2026-02-24T17:10:12.097807,2026-02-24T17:10:12.097810,D D Deposits And Advances Pvt Ltd,NBFC,https://aryan-deposits-and-advances-private-limited.charteredone.com/U65191WB1996PTC133875,1.0,Micro,1.0,False,,[],,[],"Kolkata, West Bengal",West Bengal,"[""West Bengal""]",Single State,False,,ROW-1873,,,,1996,,,,False,,,gemini+csv_verified,success,
397,2026-02-24T17:10:25.377201,2026-02-24T17:10:25.377202,D S G Investments Private Limited,NBFC,https://www.dsginvest.com/,,,,False,,[],Wealth Management,[],"Mumbai, Maharashtra",Maharashtra,"[""Maharashtra""]",Single State,False,,ROW-1881,,,,,,,,False,+91 22 6239 0000,info@dsginvest.com,gemini+csv_verified,success,
398,2026-02-24T17:10:39.321559,2026-02-24T17:10:39.321562,Daga Business & Credit  Pvt. Ltd.,NBFC,https://www.dagabusiness.com/,,,,False,,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""Working Capital"", ""MSME Loan"", ""Gold Loan"", ""Vehicle Loan"", ""Home Loan"", ""Education Loan""]",Business Loan,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""Working Capital"", ""MSME Loan"", ""Gold Loan"", ""Vehicle Loan"", ""Home Loan"", ""Education Loan""]","Kolkata, West Bengal",West Bengal,"[""West Bengal""]",Single State,False,NBFC,ROW-1900,,,,1995,,,,False,+91 33 4000 1000,info@dagabusiness.com,gemini+csv_verified,success,
399,2026-02-24T17:10:51.217259,2026-02-24T17:10:51.217261,Daga Finvest (P) Ltd.,NBFC,https://dagafin.com/,,,,False,,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""MSME Loan""]",Loans,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""MSME Loan""]","Kolkata, West Bengal",West Bengal,"[""West Bengal"", ""Bihar"", ""Jharkhand"", ""Odisha""]",Regional,False,NBFC,ROW-1902,,,,1996,,,,False,+91 33 4001 0000,info@dagafin.com,gemini+csv_verified,success,
400,2026-02-24T17:11:08.043743,2026-02-24T17:11:08.043747,Daga Mercantiles & Finance   Pvt. Ltd.,NBFC,https://dagafin.com/,1.0,Micro,1.0,False,,"[""MSME Loan"", ""Personal Loan"", ""Business Loan"", ""Loan Against Property""]",Business Loan,"[""MSME Loan"", ""Personal Loan"", ""Business Loan"", ""Loan Against Property""]","Kolkata, West Bengal",West Bengal,"[""West Bengal""]",Single State,False,NBFC,ROW-1904,,,,1995,,,,False,+91 33 4000 1000,info@dagafin.com,gemini+csv_verified,success,
