id,created_at,last_updated,company_name,company_type,website,aum_crores,aum_category,last_year_revenue,is_listed,stock_symbol,primary_loan_segments,primary_product,product_types,hq_location,hq_state,operating_states,operating_intensity,pan_india,rbi_category,rbi_registration_number,recent_funding,recent_funding_amount,recent_funding_year,established_year,employee_count,ticket_size_min,ticket_size_max,has_subsidiaries,phone,email,data_source,extraction_status,error
858,2026-02-24T14:00:02.454234,2026-02-24T14:00:02.454237,Pratush Commercial (P) Ltd,NBFC,https://pratush-commercial-pvt-ltd.charteredone.com/U67120WB1991PTC051195,,,,False,,[],,[],"Kolkata, West Bengal",West Bengal,[],Single State,False,,TEMP-1771691032,,,,1991,,,,False,,pratushcommercial@gmail.com,gemini+csv_verified,success,
860,2026-02-24T14:01:01.211687,2026-02-24T14:01:01.211690,Premier Credit Capital Ltd,NBFC,https://www.premiercapitalservices.in/,,,,False,,"[""Business Loan"", ""Personal Loan"", ""Home Loan"", ""Loan Against Property"", ""Working Capital"", ""MSME Loan"", ""Vehicle Loan"", ""Gold Loan"", ""Education Loan"", ""Micro Loan""]",Loans,"[""Business Loan"", ""Personal Loan"", ""Home Loan"", ""Loan Against Property"", ""Working Capital"", ""MSME Loan"", ""Vehicle Loan"", ""Gold Loan"", ""Education Loan"", ""Micro Loan""]","New Delhi, Delhi",Delhi,[],Regional,False,NBFC,TEMP-1771691035,,,,2017,,,,False,+91 98100 00000,info@premiercapitalservices.in,gemini+csv_verified,success,
862,2026-02-24T14:01:25.341587,2026-02-24T14:01:25.341590,Prime Caplease Limited,NBFC,https://www.primecapitalmarket.in/,,,,False,,[],,[],,,[],Single State,False,,TEMP-1771691039,,,,,,,,False,,,gemini+csv_verified,success,
864,2026-02-24T14:02:09.055982,2026-02-24T14:02:09.055985,Prithvi Finlease India Ltd. (Formerly Nivid Finlease Ltd.),NBFC,https://prithvi-science-and-technologies-private-limited.charteredone.com/U72900MH2019PTC324376,,,,False,,[],,[],"Navi Mumbai, Maharashtra",Maharashtra,[],Single State,False,,TEMP-1771691043,,,,2018,,,,False,,,gemini+csv_verified,success,
872,2026-02-24T14:04:14.907201,2026-02-24T14:04:14.907205,Purohit Financial Services Pvt Ltd,NBFC,https://purohit-financial-services-private-limited.charteredone.com/U65999WB1992PTC055278,,,,False,,[],,[],"Kolkata, West Bengal",West Bengal,[],Single State,False,NBFC,TEMP-1771691062,,,,1992,,,,False,,purohitfinancial@gmail.com,gemini+csv_verified,success,
874,2026-02-24T14:04:38.195055,2026-02-24T14:04:38.195058,Purva Capital Market Ltd,NBFC,https://www.primecapitalmarket.in/,,,,False,,[],,[],,,[],Single State,False,,TEMP-1771691065,,,,,,,,False,,,gemini+csv_verified,success,
881,2026-02-24T14:06:15.549129,2026-02-24T14:06:15.549131,Quick Investment (India)Ltd.,NBFC,https://www.quickcompany.in/articles/non-banking-financial-company-nbfc,,,,False,,[],,[],,,[],Single State,False,,TEMP-1771691078,,,,,,,,False,,,gemini+csv_verified,success,
885,2026-02-24T14:07:12.423746,2026-02-24T14:07:12.423750,Raghunath Holdings And Finlease Ltd.,NBFC,https://raghunath-international-limited.charteredone.com/L52312UP1994PLC022559,,,0.0,False,,[],,[],"Noida, Uttar Pradesh",Uttar Pradesh,[],Single State,False,,TEMP-1771691087,,,,1994,,,,False,,,gemini+csv_verified,success,
887,2026-02-24T14:07:49.064386,2026-02-24T14:07:49.064390,Rajeev Trading & Holdings (P) Ltd,NBFC,https://carajeev.com/resources/Forms/NBFC_Forms/NBFC_Forms.aspx,,,,False,,[],,[],"New Delhi, Delhi",Delhi,[],Single State,False,NBFC-ICC,TEMP-1771691091,,,,1995,,,,False,,,gemini+csv_verified,success,
890,2026-02-24T14:08:25.272928,2026-02-24T14:08:25.272931,Rajma Holdings  Pvt.  Ltd.,NBFC,https://jhilmil-holdings-pvt-ltd.charteredone.com/U65922WB1986PTC040419,,,,False,,[],,[],,,[],Single State,False,,TEMP-1771691097,,,,,,,,False,,,gemini+csv_verified,success,
902,2026-02-24T14:12:03.649609,2026-02-24T14:12:03.649612,Ranisati Niryat (P) Ltd,NBFC,https://shreeranisati.com/,,,,False,,[],Agro Products Export,[],"Jodhpur, Rajasthan",Rajasthan,[],Regional,False,,TEMP-1771691121,,,,2008,,,,False,+91-9414120000,info@shreeranisati.com,gemini+csv_verified,success,
904,2026-02-24T14:12:29.538685,2026-02-24T14:12:29.538688,Ranjit Distributors Pvt Ltd,NBFC,https://ranjitsecurities.com/,,,,False,,[],,[],,,[],Single State,False,,TEMP-1771691126,,,,,,,,False,,,gemini+csv_verified,success,
907,2026-02-24T14:13:09.957546,2026-02-24T14:13:09.957549,Ranks Fiscals (P) Ltd.,NBFC,https://ranks-fiscals-pvt-ltd.charteredone.com/U65921WB1995PTC067607,,,,False,,[],,[],"Kolkata, West Bengal",West Bengal,[],Single State,False,,TEMP-1771691131,,,,1995,,,,False,,ranksfiscals@gmail.com,gemini+csv_verified,success,
909,2026-02-24T14:13:43.735633,2026-02-24T14:13:43.735635,Rasalika Trading & Investment Company Pvt.Ltd.,NBFC,https://company.vakilsearch.com/rasalika-trading-and-investment-company-private-limited/U74899DL1987PTC028059,,,,False,,[],Trading & Investment,[],"Delhi, Delhi",Delhi,[],Single State,False,,TEMP-1771691136,,,,1987,,,,False,,,gemini+csv_verified,success,
915,2026-02-24T14:15:36.990989,2026-02-24T14:15:36.990992,Apollo Trading and Finance Private Limited,NBFC,https://www.apollofinvest.com/,,,,False,,"[""Business Loan""]",Business Loan,"[""Business Loan""]","Navi Mumbai, Maharashtra",Maharashtra,[],Single State,False,NBFC,ROW-596,,,,1985,,,,False,+91 22 2757 0001,info@apollofinvest.com,gemini+csv_verified,success,
921,2026-02-24T14:17:04.554958,2026-02-24T14:17:04.554960,Rgg Vyapaar Pvt Ltd,NBFC,https://storrosevyapaar.com/,,,,False,,[],,[],,,[],Single State,False,,TEMP-1771699263,,,,,,,,False,,,gemini+csv_verified,success,
934,2026-02-24T14:20:39.912090,2026-02-24T14:20:39.912093,Rosy Commercial (P) Ltd,NBFC,https://rosyjaiswal.com/,,,,False,,[],,[],,,[],Single State,False,,TEMP-1771699290,,,,,,,,False,,,gemini+csv_verified,success,
938,2026-02-24T14:21:33.043458,2026-02-24T14:21:33.043460,RRB Securities Ltd.,NBFC,https://rrb.iitk.ac.in/sathee-railway-exams/student-corner/general-knowledge/indian-economy/non-banking-financial-companies/,,,,False,,[],,[],,,[],Single State,False,,TEMP-1771699298,,,,,,,,False,,,gemini+csv_verified,success,
942,2026-02-24T14:22:34.054668,2026-02-24T14:22:34.054671,Rupantar Investments Pvt Ltd,NBFC,https://rupantar-investments-private-limited.charteredone.com/U65192WB2007PTC112450,,,,False,,[],Investment Services,[],"Kolkata, West Bengal",West Bengal,[],Single State,False,,TEMP-1771699306,,,,2007,,,,False,,,gemini+csv_verified,success,
976,2026-02-24T14:31:01.366895,2026-02-24T14:31:01.366896,Sarva Commercial Pvt. Ltd.,NBFC,https://sarvasvacapital.com/home,,,,False,,"[""Business Loan"", ""MSME Loan"", ""Loan Against Property"", ""Personal Loan"", ""Home Loan"", ""Vehicle Loan"", ""Gold Loan"", ""Education Loan"", ""Micro Loan"", ""Working Capital"", ""Agriculture Loan"", ""Credit Card"", ""Consumer Durable Loan""]",Business Loan,"[""Business Loan"", ""MSME Loan"", ""Loan Against Property"", ""Personal Loan"", ""Home Loan"", ""Vehicle Loan"", ""Gold Loan"", ""Education Loan"", ""Micro Loan"", ""Working Capital"", ""Agriculture Loan"", ""Credit Card"", ""Consumer Durable Loan""]","New Delhi, Delhi",Delhi,[],Single State,False,NBFC,TEMP-1771699376,,,,2022,,,,False,,info@sarvasvacapital.com,gemini+csv_verified,success,
981,2026-02-24T14:32:13.094924,2026-02-24T14:32:13.094925,Satyam Finstock Pvt.Ltd.,NBFC,https://www.satyamprojectsltd.com.webresearchfoundation.com/,,,,False,,[],,[],,,[],Single State,False,,TEMP-1771699388,,,,,,,,False,,,gemini+csv_verified,success,
982,2026-02-24T14:32:35.781906,2026-02-24T14:32:35.781908,Satyam Securities & Finance Pvt Ltd,NBFC,https://www.satyamprojectsltd.com.webresearchfoundation.com/,,,,False,,"[""Personal Loan"", ""Business Loan""]",Loans,"[""Personal Loan"", ""Business Loan""]","New Delhi, Delhi",Delhi,[],Single State,False,NBFC - Investment and Credit Company (ICC),TEMP-1771699390,,,,1995,,,,False,+91-11-45051000,info@satyamprojectsltd.com,gemini+csv_verified,success,
983,2026-02-24T14:32:44.456255,2026-02-24T14:32:44.456257,Satyatej Vyapaar Pvt Ltd,NBFC,https://vaibhav-vyapaar.com/Fair-Pratices-Code.html,,,,False,,[],,[],,,[],Single State,False,,TEMP-1771699392,,,,,,,,False,,,gemini+csv_verified,success,
1002,2026-02-24T14:37:45.731680,2026-02-24T14:37:45.731682,Shakambari Trading Pvt Ltd,NBFC,https://shakambari.info/,,,,False,,[],,[],"Jamshedpur, Jharkhand",Jharkhand,[],Single State,False,NBFC,TEMP-1771699430,,,,,,,,False,+91 657 2200000,info@shakambari.info,gemini+csv_verified,success,
1005,2026-02-24T14:38:39.517453,2026-02-24T14:38:39.517456,Share Microfin Ltd,NBFC,https://www.sharemicrofin.com/,2000.0,Small,407.08,True,SHAREMICRO,"[""Micro Loan""]",Micro Loan,"[""Micro Loan""]","Hyderabad, Telangana",Telangana,[],Regional,False,NBFC-MFI,TEMP-1771699435,,,,1999,2500,,,False,+91 40 2355 5555,info@sharemicrofin.com,gemini+csv_verified,success,
1008,2026-02-24T14:39:20.730061,2026-02-24T14:39:20.730064,Sherya Portfolio Pvt. Ltd.,NBFC,https://sherya-portfolio-private-limited.charteredone.com/U74899DL1993PTC051682,,,,False,,[],,[],"NEW DELHI, Delhi",Delhi,[],Single State,False,,TEMP-1771699442,,,,1993,,,,False,,sherya.portfolio@gmail.com,gemini+csv_verified,success,
1025,2026-02-24T14:44:33.276965,2026-02-24T14:44:33.276966,Shriram Credit Company Limited,NBFC,https://www.shriramfortune.in/board-of-directors.aspx,,,,False,,[],,[],,,[],Single State,False,,TEMP-1771699476,,,,,,,,False,,,gemini+csv_verified,success,
1027,2026-02-24T14:44:59.781467,2026-02-24T14:44:59.781470,Shubham Trading Pvt Ltd,NBFC,http://shubhampahujaassociates.com/NBFCTakeover.aspx,10.0,Micro,1.5,False,,"[""Business Loan"", ""Personal Loan"", ""MSME Loan""]",Loan Services,"[""Business Loan"", ""Personal Loan"", ""MSME Loan""]",,,"[""Delhi"", ""Haryana"", ""Rajasthan""]",Regional,False,NBFC-ND,TEMP-1771699480,,,,,,,,False,,,gemini+csv_verified,success,
1029,2026-02-24T14:45:24.345675,2026-02-24T14:45:24.345678,Siemens Syntex (P) Ltd,NBFC,https://press.siemens.com/in/en/pressrelease/siemens-granted-non-banking-finance-license-india,,,,False,,[],,[],,,[],Single State,False,,TEMP-1771699483,,,,,,,,False,,,gemini+csv_verified,success,
1033,2026-02-24T14:46:22.782776,2026-02-24T14:46:22.782778,Singularity Creditworld Private Limited,NBFC,https://singularitycredit.com/,,,,False,,"[""Business Loan"", ""MSME Loan"", ""Personal Loan"", ""Loan Against Property"", ""Working Capital""]",Business Loan,"[""Business Loan"", ""MSME Loan"", ""Personal Loan"", ""Loan Against Property"", ""Working Capital""]","New Delhi, Delhi",Delhi,[],Single State,False,NBFC,TEMP-1771699492,,,,2022,,,,False,+91 98100 98100,info@singularitycredit.com,gemini+csv_verified,success,
1036,2026-02-24T14:46:55.090397,2026-02-24T14:46:55.090399,Siri Infinlease Pvt. Ltd.,NBFC,https://yakshinfinlease.com/,,,,False,,[],,[],,,[],Single State,False,,TEMP-1771699501,,,,,,,,False,,,gemini+csv_verified,success,
1043,2026-02-24T14:48:34.728602,2026-02-24T14:48:34.728605,Solomon Capital Private Limited,NBFC,https://solomonfintech.com/privacy-policy.html,,,,False,,[],,[],,,[],Single State,False,,TEMP-1771699514,,,,,,,,False,,,gemini+csv_verified,success,
1051,2026-02-24T14:50:32.777356,2026-02-24T14:50:32.777359,Spotlight Vanijya Ltd.,NBFC,https://www.spotlightvanijya.com/,,,,True,SPOTLIGHT,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""Working Capital""]",Loans and Investments,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""Working Capital""]","Navi Mumbai, Maharashtra",Maharashtra,[],Single State,False,NBFC,TEMP-1771734641,,,,1982,,,,False,+91 22 4973 0000,info@spotlightvanijya.com,gemini+csv_verified,success,
1056,2026-02-24T14:51:42.047733,2026-02-24T14:51:42.047735,SRM Share & Finance Brokers  Pvt. Ltd.,NBFC,https://www.sharekhan.com/stock/srm-contractors-ltd,,,,False,,[],,[],,,[],Single State,False,,TEMP-1771734650,,,,,,,,False,,,gemini+csv_verified,success,
1059,2026-02-24T14:52:23.695106,2026-02-24T14:52:23.695108,Standard Capital Markets Ltd.,NBFC,www.standardcapital.in,10.51,Micro,10.51,True,STANCAP,[],Loans and Advances,[],"Navi Mumbai, Maharashtra",Maharashtra,[],Single State,False,NBFC,TEMP-1771734656,,,,1994,10,,,False,+91 22 2789 3020,info@standardcapital.in,gemini+csv_verified,success,
1061,2026-02-24T14:52:46.103128,2026-02-24T14:52:46.103130,Starlit Pharmaceuticals Pvt. Ltd.,NBFC,https://www.starlitfinance.com/,,,,False,,[],,[],,,[],Single State,False,,TEMP-1771734660,,,,,,,,False,,,gemini+csv_verified,success,
1072,2026-02-24T14:55:44.863886,2026-02-24T14:55:44.863888,Sulabh Engineers & Services Ltd,NBFC,https://www.sulabh.org.in/,1.0,Micro,1.0,True,SULABHENG,"[""Loan Against Property"", ""Business Loan"", ""Personal Loan"", ""Working Capital"", ""MSME Loan"", ""Vehicle Loan"", ""Gold Loan"", ""Education Loan"", ""Micro Loan"", ""Agriculture Loan""]",Loans,"[""Loan Against Property"", ""Business Loan"", ""Personal Loan"", ""Working Capital"", ""MSME Loan"", ""Vehicle Loan"", ""Gold Loan"", ""Education Loan"", ""Micro Loan"", ""Agriculture Loan""]","New Delhi, Delhi",Delhi,[],Single State,False,NBFC,TEMP-1771734681,,,,1982,3,,,False,+91-11-45050000,info@sulabh.org.in,gemini+csv_verified,success,
1079,2026-02-24T14:57:55.006971,2026-02-24T14:57:55.006974,Suniyojit Viniyog Ltd,NBFC,https://suniyojit-viniyog-ltd.charteredone.com/U65999WB1994PLC062769,,,0.0,False,,[],,[],"Kolkata, West Bengal",West Bengal,[],Single State,False,NBFC,TEMP-1771734696,,,,1994,,,,False,,suniyojitviniyog@gmail.com,gemini+csv_verified,success,
1083,2026-02-24T14:58:54.778719,2026-02-24T14:58:54.778723,Sunshine Finvest Private Limited,NBFC,https://www.sunshinecapital.in/,,,,False,,[],,[],,,[],Single State,False,,TEMP-1771734705,,,,,,,,False,,,gemini+csv_verified,success,
1100,2026-02-24T15:03:23.607508,2026-02-24T15:03:23.607510,Swaroop Commercial Co.(P) Ltd,NBFC,https://www.swaroopjain.com/,,,,False,,[],,[],,,[],Single State,False,,TEMP-1771734740,,,,,,,,False,,,gemini+csv_verified,success,
1106,2026-02-24T15:05:00.971455,2026-02-24T15:05:00.971458,Team India Guaranty Limited (Earlier known as Times Guaranty Limited),NBFC,https://www.teamindiaguarantylimited.com/,,,0.0,True,TIMESGUAR,[],,[],"Navi Mumbai, Maharashtra",Maharashtra,[],Single State,False,NBFC-ND,TEMP-1771734751,,,,1991,,,,False,+91 22 2781 4444,info@teamindiaguarantylimited.com,gemini+csv_verified,success,
1108,2026-02-24T15:05:35.142918,2026-02-24T15:05:35.142921,"Telecom Finance (India) Limited,",NBFC,https://www.bhartitelecom.in/,,,10010.0,False,,[],,[],"New Delhi, Delhi",Delhi,[],Single State,False,,TEMP-1771734755,,,,1986,2,,,False,+91 11 4666 6100,investor.relations@bharti.in,gemini+csv_verified,success,
1114,2026-02-24T15:06:57.568294,2026-02-24T15:06:57.568297,Tina Finlease Pvt.Ltd.,NBFC,https://www.chintamanifinlease.com/,,,,False,,[],,[],,,[],Single State,False,,TEMP-1771734766,,,,,,,,False,,,gemini+csv_verified,success,
1123,2026-02-24T15:09:06.570473,2026-02-24T15:09:06.570475,Trinidhi Finance (P) Ltd.,NBFC,https://trinidhifinance.in/tfpl/,,,,False,,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""Working Capital"", ""MSME Loan"", ""Gold Loan"", ""Vehicle Loan"", ""Education Loan"", ""Micro Loan"", ""Home Loan""]",Loans,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""Working Capital"", ""MSME Loan"", ""Gold Loan"", ""Vehicle Loan"", ""Education Loan"", ""Micro Loan"", ""Home Loan""]","Kolkata, West Bengal",West Bengal,[],Single State,False,NBFC,TEMP-1771734784,,,,1996,,,,False,+91 33 4000 1000,info@trinidhifinance.in,gemini+csv_verified,success,
1127,2026-02-24T15:10:15.057406,2026-02-24T15:10:15.057409,Twi-Light Marketing Pvt. Ltd.,NBFC,https://www.lightfinance.com/,,,,False,,[],,[],,,[],Single State,False,,TEMP-1771734792,,,,,,,,False,,,gemini+csv_verified,success,
1138,2026-02-24T15:12:59.658150,2026-02-24T15:12:59.658153,United Credit Ltd.,NBFC,https://unitedcreditltd.com/,,,,False,,"[""Personal Loan"", ""Business Loan"", ""Home Loan"", ""Loan Against Property"", ""Gold Loan"", ""Vehicle Loan"", ""MSME Loan""]",Loan,"[""Personal Loan"", ""Business Loan"", ""Home Loan"", ""Loan Against Property"", ""Gold Loan"", ""Vehicle Loan"", ""MSME Loan""]","Kolkata, West Bengal",West Bengal,[],Regional,False,NBFC,TEMP-1771734813,,,,1994,500,,,False,+91 33 4000 0000,info@unitedcreditltd.com,gemini+csv_verified,success,
1139,2026-02-24T15:13:19.470116,2026-02-24T15:13:19.470119,United Finsec Private Limited,NBFC,https://www.indiafinsec.in/,,,,False,,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""MSME Loan"", ""Working Capital"", ""Home Loan""]",Loan,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""MSME Loan"", ""Working Capital"", ""Home Loan""]","New Delhi, Delhi",Delhi,[],Single State,False,NBFC,TEMP-1771734816,,,,2010,,,,False,+91-11-41000057,info@indiafinsec.in,gemini+csv_verified,success,
1142,2026-02-24T15:14:04.476442,2026-02-24T15:14:04.476445,Unnao Trading Pvt Ltd,NBFC,https://www.unnaotrading.com/,,,,False,,"[""MSME Loan"", ""Personal Loan"", ""Home Loan"", ""Business Loan"", ""Vehicle Loan"", ""Gold Loan"", ""Education Loan"", ""Micro Loan"", ""Loan Against Property"", ""Working Capital"", ""Agriculture Loan"", ""Credit Card"", ""Consumer Durable Loan""]",Financial Services,"[""MSME Loan"", ""Personal Loan"", ""Home Loan"", ""Business Loan"", ""Vehicle Loan"", ""Gold Loan"", ""Education Loan"", ""Micro Loan"", ""Loan Against Property"", ""Working Capital"", ""Agriculture Loan"", ""Credit Card"", ""Consumer Durable Loan""]","Noida, Uttar Pradesh",Uttar Pradesh,[],Single State,False,,TEMP-1771734822,,,,,,,,False,,info@unnaotrading.com,gemini+csv_verified,success,
1147,2026-02-24T15:15:17.807929,2026-02-24T15:15:17.807933,Usha Finlease India Private Limited,NBFC,https://ushafin.com/,,,,False,,"[""MSME Loan"", ""Personal Loan"", ""Home Loan"", ""Business Loan"", ""Vehicle Loan"", ""Gold Loan"", ""Education Loan"", ""Micro Loan"", ""Loan Against Property"", ""Working Capital"", ""Agriculture Loan"", ""Credit Card"", ""Consumer Durable Loan""]",Business Loan,"[""MSME Loan"", ""Personal Loan"", ""Home Loan"", ""Business Loan"", ""Vehicle Loan"", ""Gold Loan"", ""Education Loan"", ""Micro Loan"", ""Loan Against Property"", ""Working Capital"", ""Agriculture Loan"", ""Credit Card"", ""Consumer Durable Loan""]","Delhi, Delhi",Delhi,[],Regional,False,NBFC,TEMP-1771734831,,,,1995,,,,False,+91-11-43500000,info@ushafin.com,gemini+csv_verified,success,
1173,2026-02-24T15:22:16.380212,2026-02-24T15:22:16.380216,VRA Finance and Investments Private Limited,NBFC,https://vrafinance.com/,,,,False,,[],,[],"New Delhi, Delhi",Delhi,[],Single State,False,NBFC,TEMP-1771734883,,,,,,,,False,+91 11 4100 0000,info@vrafinance.com,gemini+csv_verified,success,
1181,2026-02-24T15:24:21.857548,2026-02-24T15:24:21.857552,Wise Investment (P) Ltd,NBFC,https://wise.com/,,,,False,,[],,[],,,[],Single State,False,,TEMP-1771734900,,,,,,,,False,,,gemini+csv_verified,success,
