id,created_at,last_updated,company_name,company_type,website,aum_crores,aum_category,last_year_revenue,is_listed,stock_symbol,primary_loan_segments,primary_product,product_types,hq_location,hq_state,operating_states,operating_intensity,pan_india,rbi_category,rbi_registration_number,recent_funding,recent_funding_amount,recent_funding_year,established_year,employee_count,branch_count,ticket_size_min,ticket_size_max,has_subsidiaries,phone,email,rural_presence,data_source,extraction_status,quality_score,data_hash,error,rbi_status,rbi_verified_name,regulatory_tier,phone_valid,email_valid,email_domain_matches,segment_category_mismatch,pan_india_suspect,financial_source,geo_source,contact_source,regulatory_source,onboarding_tier
771,2026-04-03T02:54:50.340045,2026-04-03T02:54:50.325897,Hindvee Small Finance Limited,NBFC,https://hindvee.in,,,,False,,"[""Gold Loan"", ""Home Loan"", ""MSME Loan""]",Gold Loan,"[""Gold Loan"", ""Home Loan"", ""MSME Loan""]","New Delhi, Delhi",Delhi,"[""Delhi""]",Single State,False,,,,,,2022,,,,,False,+919810000000,info@hindvee.in,False,csv+gemini,success,0.36,b5196fb75d4c04d97202,RBI registration number missing — needs manual review,unverified,,ND,False,True,True,False,False,gemini,gemini,gemini_inferred,csv_provided,pending_review
772,2026-04-03T02:55:13.307227,2026-04-03T02:55:13.297853,Hiren Holdings Private Limited,NBFC,https://www.hirenjogi.com,,,,False,,"[""Home Loan"", ""Vehicle Loan""]",Home Loan,"[""Home Loan"", ""Vehicle Loan""]","Ahmedabad, Gujarat",Gujarat,"[""Andhra Pradesh"", ""Bihar"", ""Delhi"", ""Gujarat"", ""Haryana"", ""Karnataka"", ""Maharashtra"", ""Punjab"", ""Rajasthan"", ""Tamil Nadu"", ""Telangana"", ""Uttar Pradesh"", ""West Bengal""]",Regional,False,,,,,,1995,,,,,False,+917927490000,info@hirenjogi.com,False,csv+gemini+scraper,success,0.36,42672cf48c92070ea5c0,RBI registration number missing — needs manual review,unverified,,ND,False,True,True,False,False,gemini,scraper_verified,gemini_inferred,csv_provided,pending_review
773,2026-04-03T02:55:51.945558,2026-04-03T02:55:51.921460,HMT Finance Private Limited (Formerly Chandan Financiers Limited),NBFC,https://www.hmtfinance.com,,,,False,,"[""Business Loan"", ""Gold Loan"", ""Home Loan"", ""Loan Against Property"", ""MSME Loan"", ""Micro Loan"", ""Personal Loan"", ""Rural Loan"", ""Vehicle Loan""]",Business Loan,"[""Business Loan"", ""Gold Loan"", ""Home Loan"", ""Loan Against Property"", ""MSME Loan"", ""Micro Loan"", ""Personal Loan"", ""Rural Loan"", ""Vehicle Loan""]","Jaipur, Rajasthan",Rajasthan,"[""Rajasthan""]",Single State,False,,U65921,,,,1996,,30,,,False,+911414000000,info@hmtfinance.com,False,csv+gemini+scraper,success,0.48,7dbc40ff4b182a321fe1,,unverified,,ND,False,True,True,False,False,gemini,scraper_verified,gemini_inferred,csv_provided,provisional_lender
774,2026-04-03T02:56:12.755471,2026-04-03T02:56:12.727275,HSBC Investdirect Financial Services (India) Ltd. (Old Name Investsmart Financial Services Ltd.),NBFC,https://www.hsbc.co.in/hifsl,,,10.0,False,,"[""Rural Loan""]",Rural Loan,"[""Rural Loan""]","Mumbai, Maharashtra",Maharashtra,"[""Maharashtra""]",Single State,False,,,,,,1998,,,,,False,18002094477,nbfchelpdesk@hsbc.co.in,False,csv+gemini+scraper,success,0.39,7f0794b24579745bcdbd,RBI registration number missing — needs manual review,unverified,,ND,False,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
775,2026-04-03T02:56:45.704279,2026-04-03T02:56:45.693439,ICL Fincorp Limited,NBFC,https://www.iclfincorp.com,1000.0,Small,140.0,False,,"[""Business Loan"", ""Gold Loan"", ""MSME Loan"", ""Vehicle Loan""]",Business Loan,"[""Business Loan"", ""Gold Loan"", ""MSME Loan"", ""Vehicle Loan""]","Palakkad, Kerala",Kerala,"[""Andhra Pradesh"", ""Bihar"", ""Delhi"", ""Goa"", ""Gujarat"", ""Karnataka"", ""Kerala"", ""Maharashtra"", ""Rajasthan"", ""Tamil Nadu"", ""Telangana"", ""West Bengal""]",Regional,False,,N.16.00193,,,,1991,1000,1500,,,False,18003133353,info@iclfincorp.com,False,csv+gemini+scraper,success,0.55,df3e81f25a71c42c620c,,unverified,,ND-ML,False,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,provisional_lender
776,2026-04-03T02:57:08.414862,2026-04-03T02:57:08.406741,IDF Financial Services Private Limited,NBFC,https://www.idf-finance.in,100.0,Micro,20.0,False,,"[""Microfinance""]",Microfinance,"[""Microfinance""]","Hyderabad, Telangana",Telangana,"[""Andhra Pradesh"", ""Goa"", ""Karnataka"", ""Maharashtra"", ""Telangana""]",Regional,False,,,,,,2012,,,,,False,+914048505050,info@idf-finance.in,True,csv+gemini+scraper,success,0.39,51ba38cc2bf2c0eeb579,RBI registration number missing — needs manual review,unverified,,MFI,False,True,True,False,False,gemini,scraper_verified,gemini_inferred,csv_provided,pending_review
777,2026-04-03T02:57:33.668367,2026-04-03T02:57:33.649798,IFCI Venture Capital Funds Ltd.,NBFC,https://www.ifciventure.com,,,,False,,"[""Rural Loan""]",Rural Loan,"[""Rural Loan""]","New Delhi, Delhi",Delhi,"[""Delhi"", ""Karnataka"", ""Madhya Pradesh""]",Regional,False,,,,,,1975,,,,,False,+911126473309,funds@ifciventure.com,False,csv+gemini+scraper,success,0.38,89528c7ee2ca78d761ec,RBI registration number missing — needs manual review,unverified,,unknown,False,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
778,2026-04-03T02:58:03.774962,2026-04-03T02:58:03.763542,IFIN Securities Finance Limited,NBFC,https://www.ifinltd.in,1000.0,Small,100.09,False,,"[""Loan Against Property"", ""Working Capital""]",Loan Against Property,"[""Loan Against Property"", ""Working Capital""]","New Delhi, Delhi",Delhi,"[""Delhi""]",Single State,False,,,,,,1995,,,,,False,+911141732000,customercare@ifinltd.in,False,csv+gemini+scraper,success,0.4,20772fc60193cc0f864e,RBI registration number missing — needs manual review,unverified,,ND-ML,False,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
779,2026-04-03T02:58:24.256024,2026-04-03T02:58:24.243015,IFL Promoters Ltd.,NBFC,https://iflpromotersltd.in,,,,False,,"[""Business Loan"", ""MSME Loan"", ""Working Capital""]",Business Loan,"[""Business Loan"", ""MSME Loan"", ""Working Capital""]","Delhi, Delhi",Delhi,"[""Delhi"", ""Maharashtra""]",Regional,False,,,,,,1992,,,,,False,+919711213133,support@iflpromotersltd.com,False,csv+gemini+scraper,success,0.39,dcd06e63926c29dbc736,RBI registration number missing — needs manual review,unverified,,ND,True,True,False,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
780,2026-04-03T02:58:51.781869,2026-04-03T02:58:51.775528,IIFL Finance Limited,NBFC,https://www.iifl.com,92164.0,Large,10708.7,True,IIFLFINANCE,"[""Business Loan"", ""Gold Loan"", ""Home Loan"", ""MSME Loan"", ""Supply Chain Finance""]",Business Loan,"[""Business Loan"", ""Gold Loan"", ""Home Loan"", ""MSME Loan"", ""Supply Chain Finance""]","Mumbai, Maharashtra",Maharashtra,"[""Andaman and Nicobar Islands"", ""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chandigarh"", ""Chhattisgarh"", ""Dadra and Nagar Haveli"", ""Delhi"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jammu & Kashmir"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Ladakh"", ""Lakshadweep"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Puducherry"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal""]",Pan India,True,,,,,,1995,36000,2800,,,False,18602673000,gold-helpline@iifl.com,True,csv+gemini+scraper,success,0.45,ad990a140439e733fd46,RBI registration number missing — needs manual review,unverified,,ND-SI,False,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
781,2026-04-03T02:59:32.735091,2026-04-03T02:59:32.705663,IIFL Samasta Finance Limited (Formerly Samasta Microfinance Limited),NBFC,https://iiflsamasta.com,14200.0,Mid,3090.7,False,,"[""Microfinance"", ""Rural Loan""]",Microfinance,"[""Microfinance"", ""Rural Loan""]","Bengaluru, Karnataka",Karnataka,"[""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal""]",Regional,False,,,,,,2008,17000,1660,,,False,18002679911,customer.care@iiflsamasta.com,True,csv+gemini+scraper,success,0.47,4b4e30b15c74b874ce84,RBI registration number missing — needs manual review,unverified,,MFI,False,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
782,2026-04-03T03:00:28.913656,2026-04-03T03:00:28.880257,Impressive Heights Finstock Limited ( Formerly Known As Eden Finstock Limted),NBFC,https://www.impressiveheights.com,,,106.0,True,EDEN,"[""Business Loan"", ""Gold Loan"", ""Home Loan"", ""Loan Against Property"", ""MSME Loan"", ""Personal Loan"", ""Vehicle Loan""]",Business Loan,"[""Business Loan"", ""Gold Loan"", ""Home Loan"", ""Loan Against Property"", ""MSME Loan"", ""Personal Loan"", ""Vehicle Loan""]","Jaipur, Rajasthan",Rajasthan,"[""Rajasthan""]",Single State,False,,,,,,1998,,,,,False,01414109709,ihfljpr@impressiveheights.com,True,csv+gemini+scraper,success,0.39,9d98b51fb1cfd2e87900,RBI registration number missing — needs manual review,unverified,,ND-BL-Small,True,True,True,False,False,gemini,gemini,scraper_verified,csv_provided,pending_review
783,2026-04-03T03:00:55.140211,2026-04-03T03:00:55.119638,Inani Commodities & Finance Limited (Formerly Inani Cap-Fin Ltd.),NBFC,https://www.inanisec.in,,,,False,,"[""Working Capital""]",Working Capital,"[""Working Capital""]","Kolkata, West Bengal",West Bengal,"[""West Bengal""]",Single State,False,,B-09.00054,,,,1997,,,,,False,,support@inanisec.in,False,csv+gemini+scraper,success,0.43,7a9a2002f61437eb8cf0,,unverified,,ND,False,True,True,False,False,gemini,gemini,scraper_verified,csv_provided,pending_review
784,2026-04-03T03:01:18.784610,2026-04-03T03:01:18.768723,Indcredit Fincap Private Limited,NBFC,https://indcredit.com,,,1.01,False,,"[""Credit Card"", ""Personal Loan""]",Credit Card,"[""Credit Card"", ""Personal Loan""]","Navi Mumbai, Maharashtra",Maharashtra,"[""Andaman and Nicobar Islands"", ""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chandigarh"", ""Chhattisgarh"", ""Dadra and Nagar Haveli"", ""Delhi"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jammu & Kashmir"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Ladakh"", ""Lakshadweep"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Puducherry"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal""]",Pan India,True,,N-13.02437,,,,2017,,,,,False,+919321000000,info@indcredit.com,False,csv+gemini,success,0.46,71e1c120033cbfb5d824,,unverified,,ND,False,True,True,False,True,gemini,gemini,gemini_inferred,csv_provided,provisional_lender
785,2026-04-03T03:01:50.026381,2026-04-03T03:01:50.012242,Indianivesh Capitals Limited,NBFC,https://www.indianivesh.in,,,10.01,False,,[],,[],"Lodha Supremus, 17Th Floor, Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra",Maharashtra,"[""Goa"", ""Maharashtra""]",Regional,False,,N-13.01877,,,,2011,,,,,False,+912262406240,customersupport@indianivesh.in,False,csv+gemini+scraper,success,0.31,e08a497ea33af2687be8,primary_loan_segments empty — needs manual review,unverified,,ND,True,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
786,2026-04-03T03:02:20.355164,2026-04-03T03:02:20.343623,Indianivesh Ltd.,NBFC,https://www.indianivesh.in,,,100.0,False,,[],,[],"Lodha Supremus, 17Th Floor, Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra",Maharashtra,"[""Goa"", ""Maharashtra""]",Regional,False,,N-13.01877,,,,2011,,,,,False,+912262406240,customersupport@indianivesh.in,False,csv+gemini+scraper,success,0.31,a1b1e7009baf34a2c81b,primary_loan_segments empty — needs manual review,unverified,,ND,True,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
787,2026-04-03T03:02:43.798415,2026-04-03T03:02:43.772415,Indifi Capital Private Limited (Formerly Riviera Investors Private Limited),NBFC,https://www.indifi.com,1000.0,Small,147.0,False,,"[""Business Loan"", ""MSME Loan"", ""Rural Loan"", ""Supply Chain Finance"", ""Working Capital""]",Business Loan,"[""Business Loan"", ""MSME Loan"", ""Rural Loan"", ""Supply Chain Finance"", ""Working Capital""]","Gurugram, Haryana",Haryana,"[""Delhi"", ""Haryana""]",Regional,False,,,,,,2015,,,,,False,+919696555444,topup_support@indifi.com,False,csv+gemini+scraper,success,0.47,f08497e0a2e6ef10a5b0,RBI registration number missing — needs manual review,unverified,,ND-ML,True,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
788,2026-04-03T03:03:02.540744,2026-04-03T03:03:02.533425,Indus Finance Limited,NBFC,https://agroindus.co.in,100.0,Micro,14.0,False,,"[""Business Loan"", ""Gold Loan"", ""Home Loan"", ""Loan Against Property"", ""MSME Loan"", ""Vehicle Loan""]",Business Loan,"[""Business Loan"", ""Gold Loan"", ""Home Loan"", ""Loan Against Property"", ""MSME Loan"", ""Vehicle Loan""]","Kochi, Kerala",Kerala,"[""Kerala"", ""Tamil Nadu""]",Regional,False,,,,,,1997,,,,,False,04842341289,info@agroindus.co.in,True,csv+gemini+scraper,success,0.4,68faf87f61b48a50c9bb,RBI registration number missing — needs manual review,unverified,,ND-BL,True,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
789,2026-04-03T03:03:29.376695,2026-04-03T03:03:29.363861,Infinity Fincorp Solutions Private Limited,NBFC,https://www.infinityfincorp.com,,,1.29,False,,"[""Loan Against Property"", ""MSME Loan""]",Loan Against Property,"[""Loan Against Property"", ""MSME Loan""]","Mumbai, Maharashtra",Maharashtra,"[""Maharashtra"", ""Telangana""]",Regional,False,,N-13.02197,,,,2012,,130,,,False,+912268324237,customercare@infinityfincorp.com,True,csv+gemini+scraper,success,0.51,9d334f14e09a4aea7719,,unverified,,unknown,True,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,provisional_lender
790,2026-04-03T03:10:07.319607,2026-04-03T03:10:07.303017,Intlow Leasing  And Finance Private Limited,NBFC,https://www.intlow.com,,,,False,,"[""Business Loan"", ""Loan Against Property"", ""Personal Loan"", ""Working Capital""]",Business Loan,"[""Business Loan"", ""Loan Against Property"", ""Personal Loan"", ""Working Capital""]","New Delhi, Delhi",Delhi,"[""Delhi""]",Single State,False,,N-14.03200,,,,1995,,,,,False,+911145050000,info@intlow.com,False,csv+gemini,success,0.46,ff950cdb78265291c7e1,,unverified,,ND,False,True,True,False,False,gemini,gemini,gemini_inferred,csv_provided,provisional_lender
791,2026-04-03T03:10:31.461707,2026-04-03T03:10:31.429425,Invest Gold And General Finance Private Ltd.( Formerly Known As Invest Chits & General Finance (P)Ltd),NBFC,https://investgoldfinance.com,,,,False,,"[""Consumer Durable Loan"", ""Gold Loan"", ""Personal Loan""]",Consumer Durable Loan,"[""Consumer Durable Loan"", ""Gold Loan"", ""Personal Loan""]","Ernakulam, Kerala",Kerala,"[""Kerala""]",Single State,False,,,,,,1995,,,,,False,+917034000444,info@investgoldfinance.com,False,csv+gemini+scraper,success,0.41,8ff5175df325560cf0df,RBI registration number missing — needs manual review,unverified,,ND,True,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
792,2026-04-03T03:11:20.763064,2026-04-03T03:11:20.733584,ITI Gold Loans Limited [Formerly: United Petro Finance Limited],NBFC,https://itiorg.com,,,,False,,"[""Business Loan"", ""Gold Loan"", ""MSME Loan"", ""Personal Loan""]",Business Loan,"[""Business Loan"", ""Gold Loan"", ""MSME Loan"", ""Personal Loan""]","Mumbai, Maharashtra",Maharashtra,"[""Maharashtra""]",Single State,False,,,,,,1997,,,,,False,02269093666,info@itiorg.com,False,csv+gemini+scraper,success,0.39,911500c470a8373fc9a7,RBI registration number missing — needs manual review,unverified,,ND,True,True,True,False,False,gemini,gemini,scraper_verified,csv_provided,pending_review
793,2026-04-03T03:11:49.088776,2026-04-03T03:11:49.080897,J M J Finance Ltd,NBFC,https://www.jmjcompany.com,,,,False,,"[""Business Loan"", ""Gold Loan"", ""Loan Against Property"", ""MSME Loan"", ""Microfinance"", ""Personal Loan"", ""Rural Loan""]",Business Loan,"[""Business Loan"", ""Gold Loan"", ""Loan Against Property"", ""MSME Loan"", ""Microfinance"", ""Personal Loan"", ""Rural Loan""]","Kochi, Kerala",Kerala,"[""Karnataka"", ""Kerala""]",Regional,False,,,,,,1995,,60,,,False,+917395922292,jmj@jmjfinance.com,False,csv+gemini+scraper,success,0.41,e91b15090caba56177b3,RBI registration number missing — needs manual review,unverified,,ND,True,True,False,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
794,2026-04-03T03:12:15.526678,2026-04-03T03:12:15.506699,Jagtarni Finance & Investment Pvt.Ltd,NBFC,https://www.jagtarnifinanceandinvestment.com,,,,False,,[],,[],"Ambala, Haryana",Haryana,"[""Delhi"", ""Haryana""]",Regional,False,,U82099,,,,2023,,,,,False,8979348461,jagtarnifinance@gmail.com,False,csv+gemini+scraper,success,0.22,a3a97742138e3ea77367,primary_loan_segments empty — needs manual review,unverified,,unknown,True,True,False,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
795,2026-04-03T03:13:03.468195,2026-04-03T03:13:03.451088,Jainco Projects (I) Ltd,NBFC,https://jainco.in,,,,False,,"[""MSME Loan""]",MSME Loan,"[""MSME Loan""]","Kolkata, West Bengal",West Bengal,"[""West Bengal""]",Single State,False,,,,,,1991,,,,,False,+913340080000,info@jainco.in,False,csv+gemini,success,0.36,11b117b6eddf9c600894,RBI registration number missing — needs manual review,unverified,,ND,False,True,True,False,False,gemini,gemini,gemini_inferred,csv_provided,pending_review
796,2026-04-03T03:13:30.019589,2026-04-03T03:13:30.003748,Jainvest & Lease Finance Pvt Ltd,NBFC,https://www.abhinavleasefinltd.in,,,,False,,"[""Business Loan"", ""MSME Loan""]",Business Loan,"[""Business Loan"", ""MSME Loan""]","New Delhi, Delhi",Delhi,"[""Delhi""]",Single State,False,,,,,,1985,,,,,False,+911140196641,abhinavleasefinltd@gmail.com,False,csv+gemini+scraper,success,0.39,aa26f481d6c3388194b7,RBI registration number missing — needs manual review,unverified,,ND-SI,True,True,False,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
797,2026-04-03T03:13:48.415799,2026-04-03T03:13:48.402218,Jairaj Finvest Pvt. Ltd.,NBFC,https://jairajfinvest.com,,,,False,,"[""MSME Loan""]",MSME Loan,"[""MSME Loan""]","Jaipur, Rajasthan",Rajasthan,"[""Andaman and Nicobar Islands"", ""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chandigarh"", ""Chhattisgarh"", ""Dadra and Nagar Haveli"", ""Delhi"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jammu & Kashmir"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Ladakh"", ""Lakshadweep"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Puducherry"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal""]",Pan India,True,,N-10.00001,,,,2023,,,,,False,+919214221221,info@jairajfinvest.com,False,csv+gemini+scraper,success,0.49,a3bcafd3754a85d2d18c,,unverified,,ND,True,True,True,False,True,gemini,gemini,scraper_verified,csv_provided,provisional_lender
798,2026-04-03T03:14:12.281434,2026-04-03T03:14:12.264642,Jalan Holding Pvt. Ltd.,NBFC,https://jalangroupofindustries.com,,,,False,,"[""Home Loan""]",Home Loan,"[""Home Loan""]","Kolkata, West Bengal",West Bengal,"[""Odisha"", ""West Bengal""]",Regional,False,,,,,,1995,,,,,False,03335442364,,False,csv+gemini+scraper,success,0.33,e4b04ef145b92ae0ef9e,RBI registration number missing — needs manual review,unverified,,ND,True,False,False,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
799,2026-04-03T03:14:44.262075,2026-04-03T03:14:44.244932,Jalan Industries Pvt Ltd,NBFC,https://jalangroupofindustries.com,,,,False,,"[""Home Loan""]",Home Loan,"[""Home Loan""]","Kolkata, West Bengal",West Bengal,"[""Odisha"", ""West Bengal""]",Regional,False,,,,,,1989,,,,,False,03335442364,,False,csv+gemini+scraper,success,0.33,ea3e9eb63bc9cf4ab25e,RBI registration number missing — needs manual review,unverified,,ND,True,False,False,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
800,2026-04-03T03:15:16.302822,2026-04-03T03:15:16.286254,Janashree Microfin Limited,NBFC,https://janashreemicrofinltd.com,100.0,Micro,20.0,False,,"[""Microfinance"", ""Rural Loan""]",Microfinance,"[""Microfinance"", ""Rural Loan""]","Thiruvananthapuram, Kerala",Kerala,"[""Karnataka"", ""Kerala"", ""Puducherry"", ""Tamil Nadu""]",Regional,False,,N-16.00100,,,,2012,,,,,False,04712332899,info@janashreemicrofinltd.com,False,csv+gemini+scraper,success,0.5,debb1928de88c56f905a,,unverified,,ND-BL,True,True,True,False,False,gemini,gemini,scraper_verified,csv_provided,provisional_lender
801,2026-04-03T03:15:53.789007,2026-04-03T03:15:53.768420,Jassi Finance Private Ltd. (Old Name Kotkapura Finance Pvt. Ltd.),NBFC,https://jassihpl.in,,,,False,,"[""Business Loan"", ""Home Loan"", ""MSME Loan"", ""Personal Loan"", ""Two Wheeler Loan"", ""Vehicle Loan""]",Business Loan,"[""Business Loan"", ""Home Loan"", ""MSME Loan"", ""Personal Loan"", ""Two Wheeler Loan"", ""Vehicle Loan""]","Patiala, Punjab",Punjab,"[""Chandigarh"", ""Punjab"", ""Rajasthan""]",Regional,False,,,,,,1996,,,,,False,8000180256,customer@jassihpl.in,True,csv+gemini+scraper,success,0.41,86a8dea3595fa36c6b86,RBI registration number missing — needs manual review,unverified,,ND,True,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
802,2026-04-03T03:16:23.010890,2026-04-03T03:16:22.973955,"Jassi Hire Purchase Ltd, Jalandhar (Converted To Cat-B Dt Oct 16, 2018)",NBFC,https://jassihpl.in,,,,False,,"[""Business Loan"", ""Home Loan"", ""MSME Loan"", ""Personal Loan"", ""Two Wheeler Loan"", ""Vehicle Loan""]",Business Loan,"[""Business Loan"", ""Home Loan"", ""MSME Loan"", ""Personal Loan"", ""Two Wheeler Loan"", ""Vehicle Loan""]","Jalandhar, Punjab",Punjab,"[""Chandigarh"", ""Punjab"", ""Rajasthan""]",Regional,False,,,,,,,,,,,False,8000180256,customer@jassihpl.in,True,csv+gemini+scraper,success,0.38,cd5fd744331dc5e7da53,RBI registration number missing — needs manual review,unverified,,unknown,True,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
803,2026-04-03T03:16:42.940241,2026-04-03T03:16:42.909876,Jayapriya Capital Private Limted (formerly known as Pushup Consultants Pvt.Ltd),NBFC,https://jayapriya.com,,,1.02,False,,"[""MSME Loan"", ""Rural Loan""]",MSME Loan,"[""MSME Loan"", ""Rural Loan""]","Chennai, Tamil Nadu",Tamil Nadu,"[""Karnataka"", ""Tamil Nadu""]",Regional,False,,,,,,2019,,50,,,False,+914448585858,info@jayapriya.com,True,csv+gemini+scraper,success,0.39,3acf4b89d532de9c9fd9,RBI registration number missing — needs manual review,unverified,,ND,False,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
804,2026-04-03T03:17:27.135996,2026-04-03T03:17:27.121261,Jewel Rock Hire Purchase & Leasing (P)Ltd,NBFC,https://jewelrockfinance.com,,,,False,,"[""Gold Loan"", ""Personal Loan"", ""Rural Loan""]",Gold Loan,"[""Gold Loan"", ""Personal Loan"", ""Rural Loan""]","Thrissur, Kerala",Kerala,"[""Kerala""]",Single State,False,,,,,,1995,,25,,,False,04872998988,ho@jewelrockfinance.com,True,csv+gemini+scraper,success,0.41,52f9eddb3076d756de22,RBI registration number missing — needs manual review,unverified,,ND,True,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
805,2026-04-03T03:18:03.932867,2026-04-03T03:18:03.921416,Jindal Leasfin Ltd.,NBFC,https://www.jindalleasefin.com,,,,False,,"[""MSME Loan"", ""Rural Loan""]",MSME Loan,"[""MSME Loan"", ""Rural Loan""]","New Delhi, Delhi",Delhi,"[""Delhi""]",Single State,False,,,,,,1994,,,,,False,01123412636,finance@jindal.bz,False,csv+gemini+scraper,success,0.39,94debe1fc551b852516f,RBI registration number missing — needs manual review,unverified,,ND,True,True,False,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
806,2026-04-03T03:18:58.972136,2026-04-03T03:18:58.963396,Juhie India Pvt. Ltd.,NBFC,https://www.juhieindia.com,,,,False,,"[""EV Loan"", ""MSME Loan"", ""Rural Loan"", ""Vehicle Loan""]",EV Loan,"[""EV Loan"", ""MSME Loan"", ""Rural Loan"", ""Vehicle Loan""]","New Delhi, Delhi",Delhi,"[""Delhi""]",Single State,False,,,,,,1995,,,,,False,+919212001345,info@juhieindia.com,False,csv+gemini+scraper,success,0.39,40996a6412af05c26bfc,RBI registration number missing — needs manual review,unverified,,ND,True,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
807,2026-04-03T03:19:18.383295,2026-04-03T03:19:18.369708,Julania Finance Pvt. Ltd.,NBFC,https://julania.in,,,,False,,"[""Business Loan"", ""MSME Loan"", ""Personal Loan"", ""Working Capital""]",Business Loan,"[""Business Loan"", ""MSME Loan"", ""Personal Loan"", ""Working Capital""]","Hyderabad, Telangana",Telangana,"[""Delhi"", ""Telangana""]",Regional,False,,,,,,2016,,,,,False,+919908112572,contact@julania.in,False,csv+gemini+scraper,success,0.39,ec4ee348c72924df789d,RBI registration number missing — needs manual review,unverified,,ND,True,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
